SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.033041798,62,0.0,0.05254177,17694.0,17,0.0,1,0.0,3.0
1,2.0,51,1.0,0.094492126,12000.0,5,7.0,0,0.0,0.0
0,0.242451789,40,0.0,0.170982902,10000.0,4,0.0,1,0.0,3.0
0,0.249356082,56,0.0,1.566520924,2554.0,24,0.0,1,0.0,2.0
0,0.155546914,29,0.0,0.824175824,1000.0,9,0.0,0,0.0,0.0
0,0.347305389,62,0.0,1.566520924,2554.0,2,0.0,1,0.0,0.0
0,0.342950105,60,0.0,0.343165683,10000.0,9,0.0,2,0.0,0.0
0,0.011572498,33,0.0,0.178455386,4000.0,5,0.0,1,0.0,0.0
0,0.027762888,64,0.0,0.4955015,3000.0,11,0.0,2,0.0,0.0
0,0.011911414,43,0.0,0.00265316,4145.0,6,0.0,0,0.0,0.0
0,0.019645237,64,0.0,1.566520924,1159.0,14,0.0,0,0.0,0.0
1,0.892981336,33,4.0,0.200578244,8300.0,7,2.0,0,1.0,0.0
0,0.004165972,63,0.0,0.0,2000.0,1,0.0,0,0.0,0.0
0,0.035921205,84,0.0,0.016925247,1417.0,4,0.0,0,0.0,0.0
0,0.661035445,61,0.0,0.370662934,10000.0,17,0.0,2,0.0,1.0
0,0.030452048,41,0.0,0.158304575,11300.0,6,0.0,2,0.0,0.0
0,0.004272132,75,0.0,0.202824948,6300.0,24,0.0,2,0.0,1.0
0,1.016959419,50,2.0,1.566520924,8311.0,3,0.0,2,0.0,0.0
0,0.85421416,65,1.0,0.594175728,8000.0,11,0.0,2,0.0,1.0
0,0.02609739,75,0.0,0.00139972,5000.0,2,0.0,0,0.0,0.0
0,0.058412109,36,0.0,0.260819883,7000.0,7,0.0,1,0.0,3.0
0,0.954162612,45,0.0,0.432021618,5920.0,11,0.0,0,0.0,4.0
0,0.006202774,59,0.0,1.566520924,2554.0,8,0.0,1,0.0,0.0
0,0.002318543,61,0.0,1.566520924,0.0,9,0.0,0,0.0,0.0
1,0.0,64,0.0,1.566520924,1159.0,1,1.0,0,1.0,0.0
0,0.9999999,26,0.0,1.566520924,1159.0,3,0.0,0,0.0,0.0
0,0.105965439,70,0.0,0.284143171,5000.0,7,0.0,2,0.0,1.0
0,0.020518143,58,0.0,0.236727046,1600.0,4,0.0,0,0.0,0.0
0,0.500660352,41,0.0,0.707650273,3293.0,5,0.0,1,0.0,2.0
1,0.654469106,25,0.0,0.433302093,3200.0,6,0.0,0,0.0,0.0
0,0.074708216,40,0.0,0.051525355,9800.0,6,0.0,0,0.0,2.0
1,0.868442964,62,0.0,0.171957011,4000.0,4,0.0,0,0.0,0.0
0,0.048767946,58,0.0,1.566520924,2554.0,13,0.0,1,0.0,1.0
0,0.040569321,33,0.0,0.751292186,3288.0,9,0.0,1,0.0,1.0
0,0.287848768,54,0.0,0.241432894,12226.0,11,0.0,2,0.0,2.0
1,0.970913186,57,0.0,0.698602794,3506.0,10,0.0,2,0.0,0.0
0,0.082723246,39,0.0,0.239319872,14114.0,24,0.0,2,0.0,4.0
1,0.916074717,33,1.0,0.143781241,3400.0,5,9.0,0,0.0,1.0
0,0.050058184,43,0.0,1.566520924,2554.0,15,0.0,1,0.0,1.0
0,1.017896518,43,0.0,0.271636485,9000.0,4,0.0,1,0.0,0.0
1,0.9999999,47,0.0,1.566520924,1159.0,1,2.0,0,1.0,0.0
0,0.9999999,63,0.0,0.011078087,3700.0,1,1.0,0,0.0,0.0
0,0.045794554,73,0.0,0.570440429,7083.0,13,0.0,2,0.0,1.0
0,0.001808414,51,0.0,1.566520924,2554.0,7,0.0,1,0.0,0.0
0,0.249535937,49,2.0,0.237449308,7150.0,12,0.0,2,0.0,2.0
0,0.846696661,47,0.0,0.390951276,2585.0,8,0.0,0,0.0,0.0
0,0.0,48,1.0,0.143671858,4558.0,8,0.0,0,0.0,0.0
0,0.9999999,47,0.0,0.094991684,5410.0,3,0.0,1,2.0,1.0
1,0.605191257,45,1.0,0.269276394,5900.0,10,0.0,0,0.0,0.0
0,0.113744313,29,0.0,1.566520924,1159.0,5,0.0,0,0.0,0.0
0,0.825398132,28,1.0,0.328826393,5546.0,18,0.0,0,0.0,0.0
0,0.423779656,35,0.0,1.566520924,2554.0,3,0.0,1,0.0,0.0
0,0.833488639,65,3.0,1.566520924,8311.0,8,0.0,2,0.0,0.0
0,0.152838888,64,0.0,0.425828709,6666.0,11,0.0,3,0.0,0.0
0,0.073704576,39,0.0,1.566520924,2554.0,7,0.0,1,0.0,0.0
0,1.12749004,38,1.0,1.566520924,2554.0,4,3.0,1,0.0,0.0
0,0.175875585,29,0.0,0.34922076,6608.0,8,0.0,1,0.0,0.0
1,0.9999999,30,0.0,0.047233236,5800.0,3,6.0,0,0.0,3.0
0,0.059609966,46,0.0,0.191974823,5083.0,7,0.0,1,0.0,0.0
0,0.008414184,72,0.0,1.566520924,2554.0,7,0.0,1,0.0,0.0
0,0.619680527,26,1.0,0.140752434,3800.0,5,0.0,0,0.0,0.0
0,0.014604538,76,0.0,0.126291236,6001.0,11,0.0,1,0.0,0.0
0,0.026465901,62,0.0,1.566520924,2554.0,3,0.0,1,0.0,0.0
0,0.258741259,23,0.0,0.008526188,820.0,2,0.0,0,0.0,0.0
0,0.034043907,37,0.0,0.061375173,6500.0,7,0.0,0,0.0,1.0
0,0.400041999,39,0.0,1.566520924,1.0,14,0.0,0,0.0,3.0
0,0.960053262,23,0.0,1.566520924,1159.0,1,0.0,0,0.0,0.0
0,0.795204795,51,1.0,0.155813953,1289.0,3,0.0,0,0.0,0.0
0,0.0,55,0.0,1.566520924,2554.0,7,0.0,1,0.0,1.0
0,0.007166069,52,0.0,0.156347826,5749.0,3,0.0,1,0.0,4.0
0,0.122087791,56,0.0,0.180424397,9000.0,2,0.0,1,0.0,0.0
0,0.156436863,63,0.0,0.438281157,8400.0,24,0.0,2,0.0,0.0
0,0.579712779,52,0.0,0.033272028,5980.0,4,0.0,0,0.0,1.0
0,0.73588452,47,1.0,0.3105603,4800.0,4,0.0,1,0.0,3.0
0,0.0,71,0.0,0.184508732,7500.0,10,0.0,1,0.0,0.0
0,0.23748499,67,0.0,0.173424524,4093.0,18,0.0,0,0.0,0.0
0,0.169890315,34,1.0,0.091376776,12245.0,11,0.0,0,0.0,5.0
1,0.878940155,52,0.0,0.595330739,8223.0,21,0.0,1,0.0,0.0
0,0.265008894,55,0.0,1.566520924,2554.0,15,0.0,1,0.0,0.0
0,0.504269809,31,0.0,0.618074478,2201.0,7,0.0,1,0.0,0.0
0,0.0,55,0.0,0.0,4142.0,6,0.0,0,0.0,0.0
0,0.443001086,57,1.0,0.770351328,3500.0,7,0.0,1,0.0,0.0
0,0.884015465,34,0.0,0.719860221,1716.0,4,0.0,1,0.0,0.0
0,0.112962851,39,0.0,1.566520924,2554.0,2,0.0,1,0.0,0.0
0,0.132607341,32,0.0,1.11236545,3808.0,14,0.0,2,0.0,0.0
1,0.007101896,82,0.0,1.566520924,1.0,9,0.0,0,0.0,0.0
0,0.9999999,69,0.0,0.244630955,4050.0,2,0.0,0,0.0,0.0
0,0.008627657,38,0.0,0.177240502,5500.0,8,0.0,0,0.0,2.0
0,0.179376509,47,0.0,0.428276147,4837.0,13,0.0,1,0.0,2.0
0,0.11280545,48,0.0,0.463984582,4150.0,6,0.0,1,0.0,0.0
0,0.12179572,49,0.0,0.527278511,12573.0,14,0.0,2,0.0,0.0
0,0.030517502,67,0.0,0.161922538,15000.0,23,0.0,3,0.0,1.0
0,0.001597539,56,0.0,1.566520924,2554.0,2,0.0,1,0.0,0.0
0,0.113344333,66,1.0,0.081545064,17694.0,8,0.0,2,0.0,2.0
0,0.088432877,58,1.0,0.644974566,5700.0,19,0.0,1,0.0,2.0
0,0.9999999,34,0.0,0.163446475,5744.0,4,0.0,1,0.0,2.0
0,0.470500518,56,0.0,0.39835729,11200.0,7,0.0,1,0.0,4.0
0,0.9999999,69,0.0,0.165611463,3000.0,1,0.0,0,0.0,0.0
0,0.197588709,27,0.0,0.217816092,3479.0,4,0.0,0,0.0,0.0
0,0.023628754,68,0.0,0.006997667,3000.0,6,0.0,0,0.0,0.0
0,0.0,46,0.0,0.099800399,500.0,5,0.0,0,0.0,0.0
0,0.001813869,46,0.0,1.566520924,0.0,6,0.0,2,0.0,2.0
0,0.058074604,49,0.0,0.823108709,6291.0,22,0.0,3,0.0,2.0
0,0.039304985,33,0.0,0.585793137,4166.0,8,0.0,2,0.0,0.0
0,0.739070686,44,0.0,0.272359425,7166.0,15,0.0,0,0.0,1.0
0,0.128557943,37,1.0,0.425143453,3833.0,13,0.0,1,0.0,0.0
0,0.747747352,30,1.0,0.148495086,6511.0,4,0.0,0,0.0,0.0
0,0.067954555,59,0.0,0.17270195,8974.0,8,0.0,1,0.0,0.0
0,0.14078285,44,0.0,0.1875125,17694.0,13,0.0,3,0.0,2.0
0,0.198673754,44,0.0,1.566520924,2500.0,13,0.0,3,0.0,0.0
0,0.284821553,60,0.0,1.566520924,1159.0,3,0.0,0,0.0,0.0
0,0.00089991,42,0.0,1.566520924,1159.0,2,0.0,0,0.0,0.0
0,0.199862667,46,2.0,1.566520924,2554.0,8,0.0,1,0.0,0.0
0,0.9999999,27,1.0,0.099047241,5037.0,1,1.0,0,0.0,2.0
0,0.005421578,71,0.0,0.060375202,10500.0,24,0.0,1,0.0,0.0
0,0.002957608,75,0.0,0.411035586,2500.0,6,0.0,1,0.0,0.0
0,0.638312444,45,1.0,0.04603469,9166.0,6,0.0,0,0.0,0.0
0,0.0,65,0.0,0.007198081,3750.0,4,0.0,0,0.0,0.0
0,0.057854847,59,0.0,0.004648146,9250.0,8,0.0,0,0.0,0.0
0,0.053354963,62,0.0,1.566520924,8311.0,11,0.0,2,0.0,0.0
0,0.010461136,57,0.0,1.566520924,1159.0,5,0.0,0,0.0,0.0
0,0.04702269,27,0.0,1.566520924,1159.0,10,0.0,0,0.0,0.0
0,0.43610219,42,0.0,0.509074546,17694.0,14,0.0,2,0.0,2.0
0,2.0,33,0.0,0.059485995,17694.0,10,0.0,1,1.0,0.0
0,0.368678061,34,0.0,0.458308338,5000.0,8,0.0,2,0.0,0.0
0,0.061298209,50,0.0,0.383259458,9700.0,9,0.0,2,0.0,4.0
0,0.0,69,1.0,0.115965371,4966.0,2,0.0,0,0.0,0.0
0,0.96013289,27,0.0,0.147926037,2000.0,3,0.0,0,1.0,0.0
0,0.027090417,56,0.0,0.572761609,4500.0,6,0.0,1,0.0,1.0
0,0.0,26,1.0,0.0,1666.0,2,0.0,0,0.0,0.0
0,0.759816012,66,1.0,0.320403023,5954.0,9,0.0,2,0.0,1.0
0,0.264452449,37,0.0,0.312874942,6500.0,12,0.0,2,0.0,0.0
0,0.000417528,40,3.0,0.554444127,6997.0,16,0.0,2,0.0,2.0
0,0.006470512,67,0.0,1.566520924,1159.0,12,0.0,0,0.0,0.0
0,0.0,30,0.0,0.255068266,4833.0,7,0.0,0,0.0,0.0
0,0.512016037,43,1.0,0.590824551,6451.0,9,0.0,2,0.0,2.0
0,0.14421267,67,1.0,0.424036005,8220.0,10,0.0,2,1.0,1.0
0,0.355413217,42,1.0,0.356447803,10584.0,13,0.0,2,0.0,2.0
0,0.127474606,48,0.0,0.288801572,7125.0,5,0.0,1,0.0,0.0
0,0.023192136,48,1.0,0.082734676,17694.0,15,0.0,2,1.0,3.0
0,0.114772279,57,0.0,0.286390906,9500.0,14,0.0,2,0.0,3.0
0,0.144832035,55,1.0,1.209223847,2666.0,9,0.0,2,0.0,3.0
0,0.092664431,52,0.0,0.287782116,10500.0,24,0.0,2,0.0,3.0
0,0.077490314,34,0.0,0.359548073,13541.0,6,0.0,3,0.0,0.0
0,0.728542914,60,1.0,0.305331179,3094.0,5,0.0,1,0.0,0.0
1,0.990351482,24,0.0,0.048206937,1700.0,6,0.0,0,0.0,0.0
0,0.561052232,36,0.0,0.362192394,8939.0,15,0.0,2,0.0,0.0
0,0.009310768,49,0.0,1.566520924,1500.0,12,0.0,2,0.0,0.0
0,0.467156934,31,0.0,0.050974369,17694.0,6,0.0,0,0.0,0.0
0,0.119353874,30,0.0,0.031910804,2600.0,8,0.0,0,0.0,0.0
0,0.032522284,41,0.0,0.112004104,5847.0,4,0.0,1,0.0,0.0
0,0.062298306,46,1.0,0.125587117,8941.0,18,0.0,2,0.0,1.0
1,0.793174767,44,1.0,1.566520924,1159.0,2,1.0,0,0.0,0.0
0,0.017492379,41,0.0,0.250879007,4834.0,7,0.0,1,0.0,0.0
0,0.074921591,58,0.0,0.897262381,3250.0,15,0.0,2,0.0,0.0
0,0.398589065,51,1.0,0.020811655,960.0,2,0.0,0,0.0,1.0
0,0.055637774,76,0.0,1.566520924,1159.0,2,0.0,0,0.0,0.0
0,0.036632359,47,0.0,0.51695665,3390.0,6,0.0,1,0.0,0.0
0,0.266184138,43,0.0,1.445452009,7167.0,10,0.0,5,0.0,1.0
0,0.906761655,38,0.0,0.065499547,3312.0,1,0.0,0,0.0,0.0
0,0.0,66,0.0,1.566520924,2554.0,6,0.0,1,0.0,0.0
0,0.129961036,49,0.0,0.313856427,9583.0,9,0.0,1,0.0,3.0
0,0.817859107,52,0.0,0.750058126,4300.0,5,0.0,2,0.0,1.0
0,0.208575309,68,0.0,0.213216502,2738.0,8,0.0,0,0.0,1.0
0,0.0,62,0.0,1.566520924,1159.0,4,0.0,0,0.0,0.0
0,0.9999999,29,1.0,0.0,2000.0,1,0.0,0,0.0,2.0
0,0.9999999,29,0.0,0.119576085,5000.0,0,0.0,0,0.0,0.0
0,0.071603002,77,0.0,1.566520924,1159.0,10,0.0,0,0.0,0.0
0,0.002996798,67,0.0,0.21434836,5700.0,13,0.0,1,0.0,1.0
0,0.197366499,50,0.0,0.507343941,14705.0,18,0.0,2,0.0,2.0
0,0.583635409,74,1.0,0.166138977,6000.0,3,0.0,0,0.0,1.0
0,0.357728454,41,0.0,0.331024931,7219.0,4,0.0,2,0.0,3.0
0,0.012984691,62,0.0,1.566520924,1159.0,13,0.0,0,0.0,0.0
0,0.410530526,52,0.0,1.566520924,8311.0,18,0.0,2,0.0,0.0
0,0.0,32,0.0,0.001129305,1770.0,6,0.0,0,0.0,0.0
0,0.026726487,73,0.0,0.01368061,3800.0,9,0.0,0,0.0,0.0
0,0.575167607,33,0.0,0.419950594,8500.0,16,0.0,2,0.0,0.0
0,0.9999999,34,2.0,0.08821788,1688.0,1,0.0,0,0.0,2.0
0,0.035830845,77,0.0,0.00443787,3379.0,3,0.0,0,0.0,1.0
0,0.157926836,56,0.0,0.025741935,17694.0,12,0.0,0,0.0,1.0
0,0.199789511,45,0.0,0.610675281,6500.0,6,0.0,2,0.0,2.0
1,0.191371804,45,0.0,1.479320679,5004.0,18,0.0,2,0.0,1.0
0,0.843559083,59,0.0,0.366819747,6967.0,10,0.0,1,1.0,1.0
0,0.116570886,64,0.0,0.118176365,1666.0,6,0.0,0,0.0,0.0
0,0.135243171,23,0.0,0.007308161,820.0,2,0.0,0,0.0,0.0
0,0.584883023,25,0.0,0.024159956,3600.0,1,0.0,0,0.0,0.0
0,0.005060324,68,0.0,1.566520924,2554.0,14,0.0,1,0.0,0.0
0,2.0,45,0.0,1.566520924,16500.0,8,0.0,1,0.0,3.0
0,0.854626002,61,0.0,0.821029828,6000.0,21,0.0,2,0.0,0.0
0,0.57648703,53,0.0,0.604262799,4550.0,9,0.0,1,0.0,0.0
0,0.0,44,0.0,1.566520924,2554.0,6,0.0,1,0.0,2.0
0,0.340886371,31,0.0,1.566520924,1159.0,6,0.0,0,0.0,0.0
0,0.9999999,51,1.0,0.117840309,7000.0,1,3.0,0,0.0,3.0
0,0.293133588,50,2.0,0.398428291,2544.0,14,0.0,1,0.0,0.0
0,1.004332611,29,0.0,0.325930039,1800.0,4,0.0,0,0.0,0.0
0,0.682907075,58,1.0,0.622729108,4953.0,13,0.0,2,0.0,1.0
0,0.043369757,49,0.0,0.042703758,8195.0,10,0.0,1,0.0,0.0
0,0.128388272,70,0.0,0.123600973,4109.0,3,0.0,0,0.0,0.0
0,0.262105381,45,1.0,0.108641975,2834.0,12,0.0,0,0.0,0.0
0,0.090952418,77,0.0,0.116511548,2900.0,13,0.0,0,0.0,1.0
0,0.425759456,57,0.0,0.519461516,6833.0,24,0.0,2,0.0,0.0
0,0.55489022,29,0.0,0.145927036,2000.0,3,0.0,0,0.0,0.0
0,0.806306681,32,0.0,0.131635325,4200.0,4,0.0,0,0.0,0.0
0,0.424250395,33,0.0,0.461577738,3916.0,15,0.0,2,0.0,1.0
0,0.005269744,63,0.0,0.077203965,3833.0,19,0.0,0,0.0,0.0
1,0.990092245,47,4.0,0.339886704,3000.0,6,3.0,1,0.0,0.0
0,0.043860962,56,0.0,0.076153974,6000.0,8,0.0,1,0.0,0.0
0,0.9999999,75,0.0,1.566520924,1159.0,3,0.0,0,0.0,0.0
0,0.9999999,47,1.0,0.358720223,5750.0,4,0.0,3,0.0,1.0
0,0.04429557,43,0.0,0.194878092,5700.0,5,0.0,1,0.0,1.0
0,0.152442139,31,0.0,0.077540631,5106.0,6,0.0,0,0.0,1.0
0,0.219412899,53,0.0,0.4671209,6310.0,10,0.0,2,0.0,1.0
0,0.308948086,72,0.0,1.205882353,1733.0,18,0.0,1,0.0,0.0
0,0.026468809,61,0.0,0.331796601,14532.0,8,0.0,1,0.0,0.0
0,1.107556977,58,2.0,0.103671706,8333.0,5,1.0,0,2.0,3.0
0,0.0,31,1.0,0.421263123,6000.0,5,0.0,1,1.0,1.0
0,0.103799354,40,0.0,0.350326421,10415.0,16,0.0,1,0.0,1.0
0,0.030921676,73,0.0,0.312856238,6315.0,10,0.0,1,0.0,1.0
0,0.488398671,50,0.0,0.448641391,17694.0,16,0.0,5,0.0,2.0
0,1.000192271,42,2.0,0.206281566,6335.0,9,0.0,0,0.0,0.0
0,0.766244045,62,0.0,1.566520924,1958.0,11,0.0,2,0.0,0.0
0,0.179211213,54,0.0,0.277277792,11666.0,15,0.0,2,0.0,1.0
0,1.002832861,54,0.0,0.653104925,1400.0,5,0.0,0,0.0,0.0
0,0.149742513,52,0.0,0.492662737,7972.0,5,0.0,4,0.0,3.0
0,0.015678477,78,0.0,0.002285497,10500.0,10,0.0,0,0.0,0.0
0,0.260644352,46,0.0,0.199542922,7000.0,8,0.0,0,0.0,3.0
0,0.037016836,56,0.0,0.00322546,9300.0,4,0.0,0,0.0,0.0
0,0.055612084,70,0.0,0.003048583,15416.0,6,0.0,0,0.0,0.0
0,0.019984368,83,0.0,1.566520924,1159.0,12,0.0,0,0.0,0.0
0,0.0,62,0.0,0.058098592,3975.0,4,0.0,0,0.0,0.0
0,0.100107287,46,0.0,1.566520924,2554.0,8,0.0,1,0.0,2.0
0,0.277234867,40,0.0,0.381744919,5707.0,7,0.0,2,0.0,1.0
0,0.261604464,47,0.0,0.40521978,5823.0,10,0.0,1,0.0,1.0
0,0.094145293,61,0.0,0.356414308,6960.0,5,0.0,1,0.0,1.0
0,0.9999999,59,0.0,0.249117855,4250.0,1,0.0,1,0.0,0.0
0,0.053281801,49,0.0,1.566520924,2554.0,9,0.0,1,0.0,0.0
0,0.652698267,57,0.0,1.566520924,2554.0,11,0.0,1,0.0,2.0
0,0.001993928,33,0.0,0.378659414,6250.0,12,0.0,2,0.0,0.0
0,0.62472958,59,0.0,0.586351228,5494.0,17,0.0,2,0.0,0.0
0,0.18303762,37,0.0,0.464395021,4900.0,6,0.0,1,0.0,0.0
0,0.006689617,59,0.0,1.566520924,1159.0,11,0.0,0,0.0,0.0
0,0.654996751,44,0.0,0.50272192,9000.0,12,0.0,1,0.0,0.0
0,0.001333227,65,0.0,1.0,2430.0,3,0.0,0,0.0,3.0
0,0.062585832,49,0.0,0.019141034,10500.0,5,0.0,0,0.0,0.0
0,0.068444068,61,0.0,0.407626561,3041.0,16,0.0,1,0.0,0.0
0,0.172436925,57,0.0,0.622603933,4016.0,19,0.0,1,0.0,2.0
0,0.573238354,42,1.0,0.339069767,4299.0,18,0.0,0,1.0,3.0
0,0.9999999,25,0.0,0.0,1920.0,0,0.0,0,0.0,0.0
0,0.166315282,31,0.0,0.435479922,8167.0,4,0.0,1,0.0,0.0
0,0.9999999,73,0.0,0.009153142,13000.0,1,3.0,0,0.0,0.0
0,0.151899848,39,0.0,0.931818182,7083.0,14,0.0,2,0.0,2.0
0,0.081673466,64,0.0,1.566520924,2554.0,4,0.0,1,0.0,0.0
1,0.115238636,44,0.0,0.682399647,6800.0,20,0.0,1,0.0,2.0
0,0.425914817,48,1.0,0.096001409,5676.0,3,1.0,0,1.0,3.0
1,0.252955252,59,0.0,0.238768164,7500.0,12,0.0,2,1.0,0.0
0,0.983594772,61,0.0,0.87577773,4660.0,13,0.0,2,0.0,0.0
0,0.538174327,58,0.0,1.45004583,1090.0,11,0.0,2,0.0,1.0
0,0.295434339,58,0.0,0.570589737,7833.0,20,0.0,3,0.0,2.0
0,0.41328408,59,0.0,0.523981356,6650.0,9,0.0,3,0.0,0.0
0,0.0,52,0.0,0.27220327,8500.0,13,0.0,1,0.0,0.0
0,0.80182391,59,0.0,0.537386805,3864.0,6,0.0,1,0.0,0.0
0,0.018906469,62,1.0,1.566520924,8311.0,12,1.0,3,0.0,1.0
0,0.009551882,33,0.0,0.351891506,1400.0,17,0.0,1,0.0,0.0
0,0.0,47,0.0,0.261519736,5750.0,6,0.0,2,0.0,3.0
0,0.0,56,0.0,1.566520924,8311.0,6,0.0,2,0.0,0.0
0,0.071602214,81,0.0,1.566520924,1159.0,6,0.0,0,0.0,0.0
0,0.0,55,0.0,0.132309868,9900.0,9,0.0,1,0.0,0.0
0,0.020705251,91,0.0,1.566520924,1159.0,3,0.0,0,0.0,0.0
0,0.9999999,61,0.0,0.226943264,4000.0,3,0.0,1,0.0,0.0
0,0.003846006,59,0.0,0.185109489,6849.0,3,0.0,1,0.0,0.0
0,0.064510878,72,0.0,0.066373451,2500.0,7,0.0,0,0.0,0.0
0,0.172765447,66,0.0,0.104423771,5266.0,3,0.0,0,0.0,1.0
0,0.012968345,56,0.0,0.251725245,12461.0,7,0.0,1,0.0,0.0
0,0.005049748,39,0.0,0.404933381,5553.0,3,0.0,1,0.0,0.0
0,0.245421326,53,1.0,0.63818132,3650.0,6,0.0,1,0.0,1.0
0,0.041896328,74,0.0,0.185882353,4249.0,6,0.0,0,0.0,1.0
0,0.625523405,54,0.0,0.719064047,6666.0,10,0.0,4,0.0,0.0
0,0.089000365,69,0.0,0.016214025,4933.0,6,0.0,0,0.0,0.0
0,0.9999999,81,0.0,1.566520924,1159.0,4,0.0,0,0.0,0.0
0,0.868065967,35,7.0,0.345936156,4416.0,14,0.0,2,3.0,1.0
0,0.441364091,33,0.0,0.263416921,4266.0,7,0.0,0,0.0,0.0
0,0.075381244,48,0.0,0.438559322,5191.0,10,0.0,1,0.0,2.0
0,0.030732309,51,0.0,1.566520924,8311.0,6,0.0,5,0.0,0.0
0,0.006798568,79,0.0,0.282725735,6500.0,9,0.0,1,0.0,0.0
0,0.021744933,66,0.0,0.098132909,11300.0,7,0.0,1,0.0,0.0
0,0.512460827,30,0.0,0.01771619,5700.0,5,0.0,0,0.0,0.0
0,0.805734075,48,0.0,0.664075514,1800.0,10,0.0,0,0.0,0.0
0,0.17708286,40,0.0,0.080538133,11000.0,2,0.0,0,0.0,3.0
0,0.010568586,45,0.0,0.499485773,2916.0,15,0.0,1,0.0,0.0
0,0.236025505,53,1.0,0.439621152,3800.0,5,1.0,1,1.0,0.0
0,0.367834122,48,0.0,0.114988501,10000.0,10,0.0,0,0.0,1.0
0,0.937014982,61,1.0,1.566520924,8311.0,13,0.0,2,0.0,0.0
0,0.02159892,44,0.0,1.566520924,2554.0,5,0.0,1,0.0,0.0
1,0.0,56,0.0,1.566520924,0.0,14,0.0,2,0.0,1.0
0,0.997336884,37,1.0,1.566520924,1159.0,4,1.0,0,1.0,0.0
0,0.595859663,51,1.0,0.499013208,6586.0,9,0.0,1,0.0,1.0
0,0.001166086,89,0.0,0.130343483,6666.0,7,0.0,1,0.0,0.0
0,0.008851652,80,0.0,0.001533272,3260.0,6,0.0,0,0.0,1.0
0,0.301739224,36,0.0,0.192252352,9034.0,6,0.0,1,0.0,3.0
0,0.54593934,38,0.0,0.182436428,3381.0,8,0.0,0,0.0,1.0
0,0.028096964,44,1.0,0.434213024,10533.0,9,0.0,1,0.0,3.0
0,0.554553866,61,0.0,0.26428861,7400.0,10,0.0,1,0.0,2.0
0,0.213456163,64,0.0,0.735554618,2370.0,9,0.0,2,0.0,0.0
0,0.702426202,43,1.0,0.190641958,9766.0,5,0.0,1,0.0,2.0
0,0.021477743,67,0.0,0.022988506,2000.0,6,0.0,0,0.0,0.0
0,0.007960936,65,0.0,0.002193265,7750.0,8,0.0,0,0.0,0.0
0,0.054473214,56,0.0,0.227383592,9019.0,9,0.0,2,0.0,3.0
0,0.752573277,34,0.0,0.249890399,2280.0,5,0.0,0,0.0,0.0
0,0.9999999,47,0.0,0.143003588,1950.0,0,0.0,0,0.0,0.0
0,0.071499354,62,0.0,1.566520924,1159.0,9,0.0,0,0.0,0.0
0,0.164380522,77,0.0,0.07467656,17694.0,11,0.0,0,0.0,0.0
0,0.991667735,47,2.0,0.358259687,1470.0,6,0.0,0,0.0,0.0
0,0.226964484,59,0.0,0.454226587,2850.0,7,0.0,2,0.0,0.0
0,0.348536115,68,0.0,0.221955609,5000.0,14,0.0,1,0.0,0.0
0,0.176476422,39,0.0,1.566520924,8311.0,10,0.0,2,0.0,1.0
0,0.147266422,67,0.0,0.249305063,17694.0,17,0.0,2,0.0,2.0
0,0.006678922,53,1.0,0.325287356,7829.0,21,0.0,1,0.0,0.0
0,0.0,76,0.0,0.62063228,600.0,5,0.0,0,0.0,0.0
0,0.0,62,0.0,0.11897637,9690.0,6,0.0,1,0.0,1.0
0,0.025211357,60,0.0,0.291513899,15000.0,12,0.0,2,0.0,0.0
0,0.09022416,44,0.0,0.27253946,12100.0,21,0.0,2,0.0,0.0
0,0.275368906,66,0.0,1.566520924,8311.0,12,0.0,2,0.0,0.0
1,0.9999999,36,4.0,0.913675602,2200.0,10,1.0,1,7.0,1.0
0,0.609721295,37,0.0,0.659283187,6500.0,24,0.0,1,0.0,4.0
1,0.707127093,51,2.0,0.449044027,5700.0,14,0.0,2,0.0,1.0
0,0.076892531,56,0.0,0.015496126,4000.0,4,0.0,0,0.0,3.0
0,0.081855753,54,0.0,0.296599627,9645.0,7,0.0,1,0.0,0.0
0,0.193480652,49,1.0,1.566520924,2554.0,5,0.0,1,0.0,0.0
0,0.221350637,33,0.0,0.71436933,3416.0,6,0.0,1,0.0,0.0
0,0.149142374,45,0.0,0.341023069,3987.0,6,0.0,1,0.0,3.0
0,0.005383787,91,0.0,1.0,2430.0,2,0.0,0,0.0,0.0
0,0.002839209,71,0.0,1.566520924,8311.0,12,0.0,2,0.0,0.0
0,0.0,67,0.0,1.566520924,2554.0,8,0.0,1,0.0,2.0
0,0.787925655,40,0.0,1.200095359,6291.0,9,0.0,2,0.0,1.0
0,0.034384238,84,0.0,1.566520924,1159.0,10,0.0,0,0.0,0.0
0,0.01475941,68,0.0,0.373339338,4440.0,6,0.0,2,0.0,0.0
0,0.233801192,61,1.0,1.566520924,2554.0,7,0.0,1,0.0,0.0
0,0.319018643,34,0.0,0.554028732,1600.0,8,0.0,0,0.0,0.0
0,0.670204584,24,0.0,0.071968923,4890.0,5,0.0,0,0.0,0.0
